,s1,s2,a,r,s_1,s_2
41,-0.6312654614448547,-0.02427680790424347,0.0,-0.1,-0.655748724937439,-0.024483276531100273
42,-0.655748724937439,-0.024483276531100273,2.0,-0.1,-0.6782666444778442,-0.022517910227179527
43,-0.6782666444778442,-0.022517910227179527,2.0,-0.1,-0.6986656785011292,-0.020399080589413643
44,-0.6986656785011292,-0.020399080589413643,2.0,-0.1,-0.7168112993240356,-0.018145613372325897
45,-0.7168112993240356,-0.018145613372325897,1.0,-0.1,-0.7335876226425171,-0.01677631214261055
46,-0.7335876226425171,-0.01677631214261055,2.0,-0.1,-0.7478911280632019,-0.014303518459200859
47,-0.7478911280632019,-0.014303518459200859,2.0,-0.1,-0.7596365809440613,-0.011745421215891838
48,-0.7596365809440613,-0.011745421215891838,2.0,-0.1,-0.7687559723854065,-0.00911941658705473
49,-0.7687559723854065,-0.00911941658705473,1.0,-0.1,-0.7761980295181274,-0.007442074362188578
50,-0.7761980295181274,-0.007442074362188578,1.0,-0.1,-0.7819218039512634,-0.0057237655855715275
51,-0.7819218039512634,-0.0057237655855715275,2.0,-0.1,-0.7848963737487793,-0.0029745304491370916
52,-0.7848963737487793,-0.0029745304491370916,2.0,-0.1,-0.7851057648658752,-0.0002094268420478329
53,-0.7851057648658752,-0.0002094268420478329,2.0,-0.1,-0.7825489640235901,0.0025567887350916862
54,-0.7825489640235901,0.0025567887350916862,2.0,-0.1,-0.7772396206855774,0.0053093815222382545
55,-0.7772396206855774,0.0053093815222382545,2.0,-0.1,-0.7692062854766846,0.008033355697989464
56,-0.7692062854766846,0.008033355697989464,2.0,-0.1,-0.7584930658340454,0.010713201016187668
57,-0.7584930658340454,0.010713201016187668,2.0,-0.1,-0.7451604008674622,0.013332681730389595
58,-0.7451604008674622,0.013332681730389595,2.0,-0.1,-0.7292856574058533,0.0158747099339962
59,-0.7292856574058533,0.0158747099339962,2.0,-0.1,-0.7109643816947937,0.018321309238672256
60,-0.7109643816947937,0.018321309238672256,2.0,-0.1,-0.6903106570243835,0.02065371349453926
61,-0.6903106570243835,0.02065371349453926,2.0,-0.1,-0.6674580574035645,0.022852575406432152
62,-0.6674580574035645,0.022852575406432152,2.0,-0.1,-0.6425597071647644,0.024898337200284004
63,-0.6425597071647644,0.024898337200284004,2.0,-0.1,-0.6157879829406738,0.026771724224090576
64,-0.6157879829406738,0.026771724224090576,2.0,-0.1,-0.587333619594574,0.028454363346099854
65,-0.587333619594574,0.028454363346099854,2.0,-0.1,-0.5574041604995728,0.029929466545581818
66,-0.5574041604995728,0.029929466545581818,0.0,-0.1,-0.528221607208252,0.029182573780417442
67,-0.528221607208252,0.029182573780417442,2.0,-0.1,-0.49800434708595276,0.03021724335849285
68,-0.49800434708595276,0.03021724335849285,2.0,-0.1,-0.46697887778282166,0.031025473028421402
69,-0.46697887778282166,0.031025473028421402,2.0,-0.1,-0.43537601828575134,0.03160286322236061
70,-0.43537601828575134,0.03160286322236061,2.0,-0.1,-0.4034271240234375,0.031948890537023544
71,-0.4034271240234375,0.031948890537023544,2.0,0.00023491645485629927,-0.3713601231575012,0.03206700086593628
72,-0.3713601231575012,0.03206700086593628,0.0,0.0020127491028010783,-0.34139564633369446,0.029964493587613106
73,-0.34139564633369446,0.029964493587613106,2.0,0.006877493371663181,-0.31173062324523926,0.029665008187294006
74,-0.31173062324523926,0.029665008187294006,2.0,0.01620173891216318,-0.28254976868629456,0.029180848971009254
75,-0.28254976868629456,0.029180848971009254,2.0,0.031106472901134132,-0.2540232837200165,0.028526481240987778
76,-0.2540232837200165,0.028526481240987778,2.0,0.05240339601135287,-0.22630533576011658,0.027717959135770798
77,-0.22630533576011658,0.027717959135770798,2.0,0.08056169087807827,-0.19953301548957825,0.02677232399582863
78,-0.19953301548957825,0.02677232399582863,2.0,0.11569856817831575,-0.17382600903511047,0.025707010179758072
79,-0.17382600903511047,0.025707010179758072,2.0,0.1575912528154014,-0.14928670227527618,0.024539301171898842
80,-0.14928670227527618,0.024539301171898842,2.0,0.20570635599248516,-0.12600083649158478,0.02328586019575596
81,-0.12600083649158478,0.02328586019575596,2.0,0.2592421981111447,-0.10403849184513092,0.021962352097034454
82,-0.10403849184513092,0.021962352097034454,1.0,0.31418282385754803,-0.08445535600185394,0.019583135843276978
83,-0.08445535600185394,0.019583135843276978,2.0,0.37161931007222015,-0.066292405128479,0.01816295087337494
84,-0.066292405128479,0.01816295087337494,2.0,0.4302947066892703,-0.049580175429582596,0.01671222783625126
85,-0.049580175429582596,0.01671222783625126,2.0,0.48891249635580003,-0.03434034436941147,0.015239831991493702
86,-0.03434034436941147,0.015239831991493702,2.0,0.5461799357264446,-0.02058725617825985,0.013753087259829044
87,-0.02058725617825985,0.013753087259829044,2.0,0.600845640071523,-0.008329401724040508,0.012257853522896767
88,-0.008329401724040508,0.012257853522896767,2.0,0.6517312709767207,0.0024292320013046265,0.01075863465666771
89,0.0024292320013046265,0.01075863465666771,2.0,0.6977573360000655,0.011687932536005974,0.009258700534701347
90,0.011687932536005974,0.009258700534701347,2.0,0.7379635531795508,0.01944817043840885,0.0077602374367415905
91,0.01944817043840885,0.0077602374367415905,2.0,0.7715244633761433,0.02571266144514084,0.006264491006731987
92,0.02571266144514084,0.006264491006731987,2.0,0.7977610342086727,0.03048458695411682,0.004771925508975983
93,0.03048458695411682,0.004771925508975983,2.0,0.816148906071231,0.033766958862543106,0.0032823728397488594
94,0.033766958862543106,0.0032823728397488594,2.0,0.8263240405778456,0.035562146455049515,0.0017951891059055924
95,0.035562146455049515,0.0017951891059055924,2.0,0.828086243367273,0.03587155044078827,0.00030940314172767103
96,0.03587155044078827,0.00030940314172767103,2.0,0.8214009170677201,0.03469541668891907,-0.0011761346831917763
97,0.03469541668891907,-0.0011761346831917763,2.0,0.8063994096637346,0.032032813876867294,-0.0026626044418662786
98,0.032032813876867294,-0.0026626044418662786,2.0,0.7833778179608307,0.027881743386387825,-0.004151069559156895
99,0.027881743386387825,-0.004151069559156895,2.0,0.7527942751324602,0.022239413112401962,-0.005642329342663288
100,0.022239413112401962,-0.005642329342663288,2.0,0.7152642290281557,0.015102646313607693,-0.007136767264455557
101,0.015102646313607693,-0.007136767264455557,2.0,0.6715533321269664,0.006468445062637329,-0.008634201250970364
102,0.006468445062637329,-0.008634201250970364,2.0,0.6225673472003717,-0.0036652858834713697,-0.010133731178939342
103,-0.0036652858834713697,-0.010133731178939342,2.0,0.5693383001779861,-0.015298865735530853,-0.01163357961922884
104,-0.015298865735530853,-0.01163357961922884,2.0,0.5130061685157196,-0.02842981182038784,-0.013130947016179562
105,-0.02842981182038784,-0.013130947016179562,2.0,0.45479539516983863,-0.043051671236753464,-0.014621859416365623
106,-0.043051671236753464,-0.014621859416365623,2.0,0.39598572626367345,-0.05915271118283272,-0.016101038083434105
107,-0.05915271118283272,-0.016101038083434105,2.0,0.33787708221232,-0.07671448588371277,-0.0175617765635252
108,-0.07671448588371277,-0.0175617765635252,2.0,0.28174846918170504,-0.09571034461259842,-0.0189958605915308
109,-0.09571034461259842,-0.0189958605915308,2.0,0.22881182935499234,-0.11610385775566101,-0.020393511280417442
110,-0.11610385775566101,-0.020393511280417442,2.0,0.18016203540520329,-0.13784724473953247,-0.02174338698387146
111,-0.13784724473953247,-0.02174338698387146,2.0,0.1367251088210439,-0.16087989509105682,-0.023032644763588905
112,-0.16087989509105682,-0.023032644763588905,2.0,0.09920777114182949,-0.18512697517871857,-0.024247078225016594
113,-0.18512697517871857,-0.024247078225016594,2.0,0.06805176782211815,-0.21049828827381134,-0.025371326133608818
114,-0.21049828827381134,-0.025371326133608818,2.0,0.04339721441935947,-0.23688748478889465,-0.026389190927147865
115,-0.23688748478889465,-0.026389190927147865,2.0,0.02505951197931317,-0.2641715109348297,-0.027284016832709312
116,-0.2641715109348297,-0.027284016832709312,0.0,0.011839287598605756,-0.29421067237854004,-0.03003915771842003
117,-0.29421067237854004,-0.03003915771842003,2.0,0.004246210142226975,-0.3248376250267029,-0.03062696009874344
118,-0.3248376250267029,-0.03062696009874344,2.0,0.000859499296215282,-0.35586851835250854,-0.031030887737870216
119,-0.35586851835250854,-0.031030887737870216,2.0,2.1442146212826157e-05,-0.38710495829582214,-0.031236445531249046
120,-0.38710495829582214,-0.031236445531249046,2.0,-0.1,-0.4183367192745209,-0.031231779605150223
121,-0.4183367192745209,-0.031231779605150223,2.0,-0.1,-0.4493449330329895,-0.031008189544081688
122,-0.4493449330329895,-0.031008189544081688,1.0,-0.1,-0.4809054136276245,-0.0315604992210865
123,-0.4809054136276245,-0.0315604992210865,2.0,-0.1,-0.5117852687835693,-0.030879823490977287
124,-0.5117852687835693,-0.030879823490977287,2.0,-0.1,-0.5417536497116089,-0.02996840700507164
125,-0.5417536497116089,-0.02996840700507164,2.0,-0.1,-0.5705859661102295,-0.028832312673330307
126,-0.5705859661102295,-0.028832312673330307,2.0,-0.1,-0.598067045211792,-0.0274810753762722
127,-0.598067045211792,-0.0274810753762722,2.0,-0.1,-0.6239942312240601,-0.025927197188138962
128,-0.6239942312240601,-0.025927197188138962,2.0,-0.1,-0.648179829120636,-0.02418556436896324
129,-0.648179829120636,-0.02418556436896324,2.0,-0.1,-0.6704525947570801,-0.022272806614637375
130,-0.6704525947570801,-0.022272806614637375,2.0,-0.1,-0.6906592845916748,-0.020206687971949577
131,-0.6906592845916748,-0.020206687971949577,2.0,-0.1,-0.7086648344993591,-0.018005533143877983
132,-0.7086648344993591,-0.018005533143877983,2.0,-0.1,-0.7243525981903076,-0.01568775437772274
133,-0.7243525981903076,-0.01568775437772274,2.0,-0.1,-0.7376240491867065,-0.013271485455334187
134,-0.7376240491867065,-0.013271485455334187,2.0,-0.1,-0.7483984231948853,-0.010774337686598301
135,-0.7483984231948853,-0.010774337686598301,2.0,-0.1,-0.756611704826355,-0.008213267661631107
136,-0.756611704826355,-0.008213267661631107,2.0,-0.1,-0.7622162103652954,-0.005604561883956194
137,-0.7622162103652954,-0.005604561883956194,2.0,-0.1,-0.7651801705360413,-0.002963910112157464
138,-0.7651801705360413,-0.002963910112157464,2.0,-0.1,-0.7654867172241211,-0.0003065503260586411
139,-0.7654867172241211,-0.0003065503260586411,2.0,-0.1,-0.7631341814994812,0.0023525299038738012
140,-0.7631341814994812,0.0023525299038738012,2.0,-0.1,-0.7581357955932617,0.004998370539397001
141,-0.7581357955932617,0.004998370539397001,2.0,-0.1,-0.7505199909210205,0.007615808863192797
142,-0.7505199909210205,0.007615808863192797,2.0,-0.1,-0.740330696105957,0.01018927525728941
143,-0.740330696105957,0.01018927525728941,2.0,-0.1,-0.7276281118392944,0.012702630832791328
144,-0.7276281118392944,0.012702630832791328,2.0,-0.1,-0.7124890089035034,0.015139074996113777
145,-0.7124890089035034,0.015139074996113777,2.0,-0.1,-0.695007860660553,0.017481140792369843
146,-0.695007860660553,0.017481140792369843,0.0,-0.1,-0.677297055721283,0.017710795626044273
147,-0.677297055721283,0.017710795626044273,2.0,-0.1,-0.6574739813804626,0.019823117181658745
148,-0.6574739813804626,0.019823117181658745,2.0,-0.1,-0.6356735229492188,0.021800406277179718
149,-0.6356735229492188,0.021800406277179718,2.0,-0.1,-0.612048327922821,0.023625219240784645
150,-0.612048327922821,0.023625219240784645,2.0,-0.1,-0.5867674946784973,0.02528083324432373
151,-0.5867674946784973,0.02528083324432373,0.0,-0.1,-0.5620157122612,0.02475176751613617
152,-0.5620157122612,0.02475176751613617,2.0,-0.1,-0.5359764695167542,0.026039257645606995
153,-0.5359764695167542,0.026039257645606995,2.0,-0.1,-0.5088443756103516,0.027132069692015648
154,-0.5088443756103516,0.027132069692015648,2.0,-0.1,-0.48082295060157776,0.028021447360515594
155,-0.48082295060157776,0.028021447360515594,2.0,-0.1,-0.45212143659591675,0.028701508417725563
156,-0.45212143659591675,0.028701508417725563,2.0,-0.1,-0.42295190691947937,0.02916952781379223
157,-0.42295190691947937,0.02916952781379223,2.0,2.71362927369071e-06,-0.3935258388519287,0.02942609414458275
158,-0.3935258388519287,0.02942609414458275,2.0,0.00046459093222692,-0.3640507161617279,0.029475117102265358
159,-0.3640507161617279,0.029475117102265358,2.0,0.0027809958473440977,-0.334727019071579,0.029323676601052284
160,-0.334727019071579,0.029323676601052284,1.0,0.008109832803776706,-0.306745320558548,0.027981728315353394
161,-0.306745320558548,0.027981728315353394,2.0,0.017593936317485574,-0.27927765250205994,0.027467645704746246
162,-0.27927765250205994,0.027467645704746246,2.0,0.032101753558570624,-0.25248271226882935,0.026794958859682083
163,-0.25248271226882935,0.026794958859682083,2.0,0.05222359149041578,-0.22650422155857086,0.02597847953438759
164,-0.22650422155857086,0.02597847953438759,2.0,0.0782484196764039,-0.20147043466567993,0.02503378316760063
165,-0.20147043466567993,0.02503378316760063,2.0,0.11016068737450846,-0.17749375104904175,0.02397669106721878
166,-0.17749375104904175,0.02397669106721878,2.0,0.14765460309028586,-0.15467093884944916,0.02282281592488289
167,-0.15467093884944916,0.02282281592488289,2.0,0.190162517764164,-0.133083775639534,0.021587155759334564
168,-0.133083775639534,0.021587155759334564,1.0,0.2344276691444644,-0.11380000412464142,0.019283775240182877
169,-0.11380000412464142,0.019283775240182877,2.0,0.28129981198996884,-0.0958719477057457,0.01792805828154087
170,-0.0958719477057457,0.01792805828154087,2.0,0.3297080168344837,-0.07934119552373886,0.016530750319361687
171,-0.07934119552373886,0.016530750319361687,2.0,0.3785184365965195,-0.06423995643854141,0.01510123535990715
172,-0.06423995643854141,0.01510123535990715,1.0,0.4229243713393641,-0.05159243941307068,0.012647518888115883
173,-0.05159243941307068,0.012647518888115883,0.0,0.4572331966580244,-0.042415034025907516,0.009177403524518013
174,-0.042415034025907516,0.009177403524518013,2.0,0.48740153320554136,-0.03471741825342178,0.007697615772485733
175,-0.03471741825342178,0.007697615772485733,1.0,0.5085605104941793,-0.0295062568038702,0.005211162846535444
176,-0.0295062568038702,0.005211162846535444,2.0,0.5240376714378429,-0.025785306468605995,0.003720951033756137
177,-0.025785306468605995,0.003720951033756137,2.0,0.5334553768948113,-0.02355687879025936,0.0022284272126853466
178,-0.02355687879025936,0.0022284272126853466,2.0,0.5365847585922485,-0.02282221056520939,0.0007346675847657025
179,-0.02282221056520939,0.0007346675847657025,2.0,0.5333499235151368,-0.02358168549835682,-0.0007594751077704132
180,-0.02358168549835682,-0.0007594751077704132,2.0,0.5238293229535775,-0.025834906846284866,-0.002253221580758691
181,-0.025834906846284866,-0.002253221580758691,2.0,0.5082543270092956,-0.029580624774098396,-0.0037457167636603117
182,-0.029580624774098396,-0.0037457167636603117,2.0,0.4870050082960923,-0.03481650352478027,-0.0052358792163431644
183,-0.03481650352478027,-0.0052358792163431644,2.0,0.4606028508405899,-0.04153875634074211,-0.006722254678606987
184,-0.04153875634074211,-0.006722254678606987,2.0,0.4297002263605298,-0.04974162578582764,-0.008202868513762951
185,-0.04974162578582764,-0.008202868513762951,2.0,0.39506631739247783,-0.05941671133041382,-0.009675084613263607
186,-0.05941671133041382,-0.009675084613263607,2.0,0.35756902793431694,-0.07055218517780304,-0.011135472916066647
187,-0.07055218517780304,-0.011135472916066647,2.0,0.31815276688423233,-0.08313186466693878,-0.012579684145748615
188,-0.08313186466693878,-0.012579684145748615,2.0,0.27781180316796084,-0.09713420271873474,-0.01400233805179596
189,-0.09713420271873474,-0.01400233805179596,2.0,0.2375594900661536,-0.1125311478972435,-0.01539694331586361
190,-0.1125311478972435,-0.01539694331586361,2.0,0.1983935081065409,-0.1292869746685028,-0.016755828633904457
191,-0.1292869746685028,-0.016755828633904457,2.0,0.16125799711859481,-0.14735710620880127,-0.018070129677653313
192,-0.14735710620880127,-0.018070129677653313,2.0,0.12700398002297503,-0.16668690741062164,-0.019329797476530075
193,-0.16668690741062164,-0.019329797476530075,2.0,0.09634962603908363,-0.1872105896472931,-0.020523682236671448
194,-0.1872105896472931,-0.020523682236671448,2.0,0.06984274614129174,-0.20885023474693298,-0.02163965068757534
195,-0.20885023474693298,-0.02163965068757534,0.0,0.04614505225093944,-0.23351502418518066,-0.02466478757560253
196,-0.23351502418518066,-0.02466478757560253,2.0,0.027977940445970875,-0.2590910494327545,-0.025576014071702957
197,-0.2590910494327545,-0.025576014071702957,2.0,0.015031257644164435,-0.2854491174221039,-0.026358086615800858
198,-0.2854491174221039,-0.026358086615800858,2.0,0.006711808143969792,-0.3124452233314514,-0.02699608914554119
199,-0.3124452233314514,-0.02699608914554119,2.0,0.0021685273608657548,-0.33992114663124084,-0.027475932613015175
200,-0.33992114663124084,-0.027475932613015175,2.0,0.00033679488749884103,-0.3677060008049011,-0.02778485231101513
201,-0.3677060008049011,-0.02778485231101513,2.0,8.414846039293656e-07,-0.39561790227890015,-0.027911890298128128
202,-0.39561790227890015,-0.027911890298128128,0.0,-0.1,-0.42546623945236206,-0.029848337173461914
203,-0.42546623945236206,-0.029848337173461914,2.0,-0.1,-0.45503997802734375,-0.029573746025562286
204,-0.45503997802734375,-0.029573746025562286,2.0,-0.1,-0.4841243028640747,-0.02908431924879551
205,-0.4841243028640747,-0.02908431924879551,2.0,-0.1,-0.512503981590271,-0.028379686176776886
206,-0.512503981590271,-0.028379686176776886,2.0,-0.1,-0.539966881275177,-0.027462881058454514
207,-0.539966881275177,-0.027462881058454514,2.0,-0.1,-0.566307008266449,-0.026340169832110405
208,-0.566307008266449,-0.026340169832110405,2.0,-0.1,-0.5913277864456177,-0.02502073347568512
209,-0.5913277864456177,-0.02502073347568512,1.0,-0.1,-0.6158440113067627,-0.024516254663467407
210,-0.6158440113067627,-0.024516254663467407,2.0,-0.1,-0.6386772394180298,-0.022833213210105896
211,-0.6386772394180298,-0.022833213210105896,2.0,-0.1,-0.6596643924713135,-0.020987166091799736
212,-0.6596643924713135,-0.020987166091799736,2.0,-0.1,-0.678659200668335,-0.018994780257344246
213,-0.678659200668335,-0.018994780257344246,2.0,-0.1,-0.695532500743866,-0.01687331683933735
214,-0.695532500743866,-0.01687331683933735,2.0,-0.1,-0.710172712802887,-0.014640238136053085
215,-0.710172712802887,-0.014640238136053085,2.0,-0.1,-0.7224856019020081,-0.012312861159443855
216,-0.7224856019020081,-0.012312861159443855,2.0,-0.1,-0.732393741607666,-0.009908153675496578
217,-0.732393741607666,-0.009908153675496578,2.0,-0.1,-0.7398363351821899,-0.007442604284733534
218,-0.7398363351821899,-0.007442604284733534,2.0,-0.1,-0.7447685599327087,-0.0049322014674544334
219,-0.7447685599327087,-0.0049322014674544334,2.0,-0.1,-0.7471610307693481,-0.002392487833276391
220,-0.7471610307693481,-0.002392487833276391,0.0,-0.1,-0.7489997148513794,-0.001838677329942584
221,-0.7489997148513794,-0.001838677329942584,2.0,-0.1,-0.7482737898826599,0.000725912454072386
222,-0.7482737898826599,0.000725912454072386,2.0,-0.1,-0.7449875473976135,0.00328625226393342
223,-0.7449875473976135,0.00328625226393342,2.0,-0.1,-0.7391602993011475,0.00582725927233696
224,-0.7391602993011475,0.00582725927233696,1.0,-0.1,-0.731826663017273,0.007333618588745594
225,-0.731826663017273,0.007333618588745594,0.0,-0.1,-0.7240309715270996,0.007795720361173153
226,-0.7240309715270996,0.007795720361173153,2.0,-0.1,-0.7138209342956543,0.010210000909864902
227,-0.7138209342956543,0.010210000909864902,2.0,-0.1,-0.7012604475021362,0.012560483068227768
228,-0.7012604475021362,0.012560483068227768,2.0,-0.1,-0.6864297389984131,0.014830750413239002
229,-0.6864297389984131,0.014830750413239002,0.0,-0.1,-0.6714257597923279,0.015003988519310951
230,-0.6714257597923279,0.015003988519310951,2.0,-0.1,-0.6543490290641785,0.017076704651117325
231,-0.6543490290641785,0.017076704651117325,2.0,-0.1,-0.6353166699409485,0.019032377749681473
232,-0.6353166699409485,0.019032377749681473,2.0,-0.1,-0.6144619584083557,0.020854663103818893
233,-0.6144619584083557,0.020854663103818893,2.0,-0.1,-0.5919342637062073,0.022527728229761124
234,-0.5919342637062073,0.022527728229761124,2.0,-0.1,-0.567897617816925,0.02403666265308857
235,-0.567897617816925,0.02403666265308857,2.0,-0.1,-0.5425296425819397,0.02536792680621147
236,-0.5425296425819397,0.02536792680621147,2.0,-0.1,-0.5160198211669922,0.026509832590818405
237,-0.5160198211669922,0.026509832590818405,2.0,-0.1,-0.4885668456554413,0.027452994138002396
238,-0.4885668456554413,0.027452994138002396,2.0,-0.1,-0.460376113653183,0.028190739452838898
239,-0.460376113653183,0.028190739452838898,2.0,-0.1,-0.43165668845176697,0.028719406574964523
240,-0.43165668845176697,0.028719406574964523,2.0,-0.1,-0.4026181399822235,0.029038552194833755
241,-0.4026181399822235,0.029038552194833755,2.0,0.0001867892315926854,-0.3734671473503113,0.029150987043976784
242,-0.3734671473503113,0.029150987043976784,2.0,0.0017183798985237443,-0.3444044888019562,0.029062684625387192
243,-0.3444044888019562,0.029062684625387192,2.0,0.006007427975802483,-0.315621942281723,0.02878252975642681
244,-0.315621942281723,0.02878252975642681,2.0,0.014314357391191157,-0.2872999906539917,0.02832195721566677
245,-0.2872999906539917,0.02832195721566677,2.0,0.027672604340277122,-0.2596055269241333,0.027694465592503548
246,-0.2596055269241333,0.027694465592503548,2.0,0.046834123622709875,-0.23269042372703552,0.02691510133445263
247,-0.23269042372703552,0.02691510133445263,2.0,0.07223695941191366,-0.20669052004814148,0.025999894365668297
248,-0.20669052004814148,0.025999894365668297,2.0,0.10399457492908984,-0.18172521889209747,0.024965301156044006
249,-0.18172521889209747,0.024965301156044006,0.0,0.1384171590977711,-0.15989752113819122,0.021827710792422295
250,-0.15989752113819122,0.021827710792422295,2.0,0.1772086062731966,-0.13928765058517456,0.020609868690371513
251,-0.13928765058517456,0.020609868690371513,2.0,0.21960781208025115,-0.1199626699090004,0.019324973225593567
252,-0.1199626699090004,0.019324973225593567,0.0,0.2594024037018713,-0.10397753864526749,0.01598513312637806
253,-0.10397753864526749,0.01598513312637806,2.0,0.2997248797991891,-0.08937176316976547,0.014605777338147163
254,-0.08937176316976547,0.014605777338147163,2.0,0.33956617348447227,-0.07617666572332382,0.01319509744644165
255,-0.07617666572332382,0.01319509744644165,2.0,0.3779214527526387,-0.0644165650010109,0.011760096065700054
256,-0.0644165650010109,0.011760096065700054,2.0,0.41382265709677074,-0.05410993471741676,0.010306633077561855
257,-0.05410993471741676,0.010306633077561855,0.0,0.43885958212043,-0.047270435839891434,0.006839499343186617
258,-0.047270435839891434,0.006839499343186617,1.0,0.4553530389870994,-0.042905841022729874,0.004364595282822847
259,-0.042905841022729874,0.004364595282822847,2.0,0.4664800567562499,-0.04002056270837784,0.0028852769173681736
260,-0.04002056270837784,0.0028852769173681736,2.0,0.47195664911479474,-0.03861729055643082,0.0014032738981768489
261,-0.03861729055643082,0.0014032738981768489,2.0,0.47164341349962197,-0.0386972576379776,-7.996779459062964e-05
262,-0.0386972576379776,-7.996779459062964e-05,2.0,0.46554830899549476,-0.040260396897792816,-0.0015631400747224689
263,-0.040260396897792816,-0.0015631400747224689,2.0,0.45382653659564964,-0.04330532252788544,-0.0030449270270764828
264,-0.04330532252788544,-0.0030449270270764828,2.0,0.4367773292060836,-0.04782918468117714,-0.004523858893662691
265,-0.04782918468117714,-0.004523858893662691,2.0,0.4148377417287468,-0.053827349096536636,-0.005998167209327221
266,-0.053827349096536636,-0.005998167209327221,2.0,0.38857292525159626,-0.061292994767427444,-0.007465642411261797
267,-0.061292994767427444,-0.007465642411261797,2.0,0.3586631851279325,-0.07021649181842804,-0.008923497051000595
268,-0.07021649181842804,-0.008923497051000595,2.0,0.32588699825426165,-0.08058472722768784,-0.010368235409259796
269,-0.08058472722768784,-0.010368235409259796,2.0,0.29110025772846443,-0.09238026291131973,-0.011795533820986748
270,-0.09238026291131973,-0.011795533820986748,2.0,0.2552114579235051,-0.1055803969502449,-0.013200138695538044
271,-0.1055803969502449,-0.013200138695538044,2.0,0.21915287798165045,-0.1201561763882637,-0.01457577757537365
272,-0.1201561763882637,-0.01457577757537365,2.0,0.18384844305215098,-0.13607127964496613,-0.01591510698199272
273,-0.13607127964496613,-0.01591510698199272,2.0,0.15017855752070008,-0.15328097343444824,-0.01720968447625637
274,-0.15328097343444824,-0.01720968447625637,2.0,0.11894360344189935,-0.17173095047473907,-0.018449990078806877
275,-0.17173095047473907,-0.018449990078806877,2.0,0.09082700246190337,-0.19135643541812897,-0.019625484943389893
276,-0.19135643541812897,-0.019625484943389893,2.0,0.0663606972073554,-0.2120811641216278,-0.02072473056614399
277,-0.2120811641216278,-0.02072473056614399,2.0,0.04589463463329563,-0.2338167279958725,-0.02173556387424469
278,-0.2338167279958725,-0.02173556387424469,2.0,0.029573318493637726,-0.25646206736564636,-0.022645331919193268
279,-0.25646206736564636,-0.022645331919193268,2.0,0.017321837040731994,-0.27990323305130005,-0.023441174998879433
280,-0.27990323305130005,-0.023441174998879433,2.0,0.008843597672106195,-0.30401360988616943,-0.024110373109579086
281,-0.30401360988616943,-0.024110373109579086,2.0,0.0036316422684873682,-0.32865431904792786,-0.024640705436468124
282,-0.32865431904792786,-0.024640705436468124,2.0,0.0009941250902971428,-0.3536751866340637,-0.02502085641026497
283,-0.3536751866340637,-0.02502085641026497,2.0,9.372623054010657e-05,-0.3789159655570984,-0.02524079941213131
284,-0.3789159655570984,-0.02524079941213131,1.0,-0.1,-0.40520814061164856,-0.026292167603969574
285,-0.40520814061164856,-0.026292167603969574,2.0,-0.1,-0.43136969208717346,-0.026161547750234604
286,-0.43136969208717346,-0.026161547750234604,2.0,-0.1,-0.4572141766548157,-0.025844473391771317
287,-0.4572141766548157,-0.025844473391771317,2.0,-0.1,-0.48255324363708496,-0.025339072570204735
288,-0.48255324363708496,-0.025339072570204735,2.0,-0.1,-0.5071993470191956,-0.024646136909723282
289,-0.5071993470191956,-0.024646136909723282,2.0,-0.1,-0.5309684872627258,-0.023769082501530647
290,-0.5309684872627258,-0.023769082501530647,2.0,-0.1,-0.553682267665863,-0.022713815793395042
291,-0.553682267665863,-0.022713815793395042,2.0,-0.1,-0.5751707553863525,-0.0214884951710701
292,-0.5751707553863525,-0.0214884951710701,2.0,-0.1,-0.595274031162262,-0.020103245973587036
293,-0.595274031162262,-0.020103245973587036,2.0,-0.1,-0.6138438582420349,-0.018569814041256905
294,-0.6138438582420349,-0.018569814041256905,2.0,-0.1,-0.6307450532913208,-0.01690121553838253
295,-0.6307450532913208,-0.01690121553838253,2.0,-0.1,-0.6458564400672913,-0.01511138491332531
296,-0.6458564400672913,-0.01511138491332531,1.0,-0.1,-0.6600713133811951,-0.014214872382581234
297,-0.6600713133811951,-0.014214872382581234,2.0,-0.1,-0.6722909808158875,-0.0122196851298213
298,-0.6722909808158875,-0.0122196851298213,2.0,-0.1,-0.6824321150779724,-0.01014111191034317
299,-0.6824321150779724,-0.01014111191034317,2.0,-0.1,-0.6904265284538269,-0.007994432002305984
300,-0.6904265284538269,-0.007994432002305984,2.0,-0.1,-0.6962213516235352,-0.005794807802885771
301,-0.6962213516235352,-0.005794807802885771,2.0,-0.1,-0.6997785568237305,-0.003557236399501562
302,-0.6997785568237305,-0.003557236399501562,2.0,-0.1,-0.7010751366615295,-0.0012965550413355231
303,-0.7010751366615295,-0.0012965550413355231,2.0,-0.1,-0.7001026272773743,0.0009725141571834683
304,-0.7001026272773743,0.0009725141571834683,1.0,-0.1,-0.6978673338890076,0.002235293621197343
305,-0.6978673338890076,0.002235293621197343,2.0,-0.1,-0.6933837532997131,0.0044835759326815605
306,-0.6933837532997131,0.0044835759326815605,2.0,-0.1,-0.6866811513900757,0.006702611688524485
307,-0.6866811513900757,0.006702611688524485,2.0,-0.1,-0.677803635597229,0.008877514861524105
308,-0.677803635597229,0.008877514861524105,2.0,-0.1,-0.6668103933334351,0.010993238538503647
